Timestamp,BR,RtoR
03/04/2023 10:16:03.548,1133,-0.224
03/04/2023 10:16:03.604,858,-0.224
03/04/2023 10:16:03.660,828,-0.224
03/04/2023 10:16:03.716,818,-0.224
03/04/2023 10:16:03.772,816,-0.224
03/04/2023 10:16:03.828,818,-0.224
03/04/2023 10:16:03.884,820,-0.224
03/04/2023 10:16:03.940,967,-0.224
03/04/2023 10:16:03.996,1591,-0.224
03/04/2023 10:16:04.052,1936,-0.224
03/04/2023 10:16:04.108,1974,-0.224
03/04/2023 10:16:04.164,1998,-0.224
03/04/2023 10:16:04.220,2003,-0.224
03/04/2023 10:16:04.276,2007,-0.224
03/04/2023 10:16:04.332,2003,-0.224
03/04/2023 10:16:04.388,1998,-0.224
03/04/2023 10:16:04.444,1504,-0.224
03/04/2023 10:16:04.500,1176,-0.224
03/04/2023 10:16:04.556,965,-0.224
03/04/2023 10:16:04.612,830,-0.224
03/04/2023 10:16:04.668,818,-0.224
03/04/2023 10:16:04.724,814,-0.224
03/04/2023 10:16:04.780,814,-0.224
03/04/2023 10:16:04.836,814,-0.224
03/04/2023 10:16:04.892,954,-0.224
03/04/2023 10:16:04.948,1545,-0.224
03/04/2023 10:16:05.004,1859,-0.224
03/04/2023 10:16:05.060,1890,-0.224
03/04/2023 10:16:05.116,1901,-0.224
03/04/2023 10:16:05.172,1904,-0.224
03/04/2023 10:16:05.228,1903,-0.224
03/04/2023 10:16:05.284,1903,5.817
03/04/2023 10:16:05.340,1905,5.817
03/04/2023 10:16:05.396,1839,5.817
03/04/2023 10:16:05.452,1127,5.817
03/04/2023 10:16:05.508,936,5.817
03/04/2023 10:16:05.564,823,5.817
03/04/2023 10:16:05.620,814,5.817
03/04/2023 10:16:05.676,811,5.817
03/04/2023 10:16:05.732,812,5.817
03/04/2023 10:16:05.788,813,5.817
03/04/2023 10:16:05.844,955,5.817
03/04/2023 10:16:05.900,1551,5.817
03/04/2023 10:16:05.956,1786,5.817
03/04/2023 10:16:06.012,1911,5.817
03/04/2023 10:16:06.068,1926,5.817
03/04/2023 10:16:06.124,1938,5.817
03/04/2023 10:16:06.180,1941,5.817
03/04/2023 10:16:06.236,1943,5.817
03/04/2023 10:16:06.292,1950,-0.849
03/04/2023 10:16:06.348,1883,-0.849
03/04/2023 10:16:06.404,1151,-0.849
03/04/2023 10:16:06.460,952,-0.849
03/04/2023 10:16:06.516,863,-0.849
03/04/2023 10:16:06.572,821,-0.849
03/04/2023 10:16:06.628,820,-0.849
03/04/2023 10:16:06.684,835,-0.849
03/04/2023 10:16:06.740,841,-0.849
03/04/2023 10:16:06.796,845,-0.849
03/04/2023 10:16:06.852,1661,-0.849
03/04/2023 10:16:06.908,1938,-0.849
03/04/2023 10:16:06.964,2087,-0.849
03/04/2023 10:16:07.020,2098,-0.849
03/04/2023 10:16:07.076,2103,-0.849
03/04/2023 10:16:07.132,2094,-0.849
03/04/2023 10:16:07.188,2082,-0.849
03/04/2023 10:16:07.244,2055,-0.849
03/04/2023 10:16:07.300,1972,-0.849
03/04/2023 10:16:07.356,1544,-0.849
03/04/2023 10:16:07.412,983,-0.849
03/04/2023 10:16:07.468,876,-0.849
03/04/2023 10:16:07.524,820,-0.849
03/04/2023 10:16:07.580,815,-0.849
03/04/2023 10:16:07.636,813,-0.849
03/04/2023 10:16:07.692,813,-0.849
03/04/2023 10:16:07.748,814,-0.849
03/04/2023 10:16:07.804,1549,-0.849
03/04/2023 10:16:07.860,1782,-0.849
03/04/2023 10:16:07.916,1871,-0.849
03/04/2023 10:16:07.972,1915,-0.849
03/04/2023 10:16:08.028,1917,-0.849
03/04/2023 10:16:08.084,1910,-0.849
03/04/2023 10:16:08.140,1903,-0.849
03/04/2023 10:16:08.196,1896,-0.849
03/04/2023 10:16:08.252,1817,-0.849
03/04/2023 10:16:08.308,1422,-0.849
03/04/2023 10:16:08.364,926,-0.849
03/04/2023 10:16:08.420,844,-0.849
03/04/2023 10:16:08.476,815,-0.849
03/04/2023 10:16:08.532,804,-0.849
03/04/2023 10:16:08.588,804,-0.849
03/04/2023 10:16:08.644,805,-0.849
03/04/2023 10:16:08.700,806,-0.849
03/04/2023 10:16:08.756,940,-0.849
03/04/2023 10:16:08.812,1739,-0.849
03/04/2023 10:16:08.868,1829,-0.849
03/04/2023 10:16:08.924,1875,-0.849
03/04/2023 10:16:08.980,1879,-0.849
03/04/2023 10:16:09.036,1878,-0.849
03/04/2023 10:16:09.092,1872,-0.849
03/04/2023 10:16:09.148,1869,-0.849
03/04/2023 10:16:09.204,1800,-0.849
03/04/2023 10:16:09.260,1409,-0.849
03/04/2023 10:16:09.316,1104,-0.849
03/04/2023 10:16:09.372,843,-0.849
03/04/2023 10:16:09.428,817,-0.849
03/04/2023 10:16:09.484,809,-0.849
03/04/2023 10:16:09.540,810,-0.849
03/04/2023 10:16:09.596,811,-0.849
03/04/2023 10:16:09.652,815,-0.849
03/04/2023 10:16:09.708,960,-0.849
03/04/2023 10:16:09.764,1819,-0.849
03/04/2023 10:16:09.820,1917,-0.849
03/04/2023 10:16:09.876,1958,-0.849
03/04/2023 10:16:09.932,1980,-0.849
03/04/2023 10:16:09.988,1982,-0.849
03/04/2023 10:16:10.044,2001,-0.849
03/04/2023 10:16:10.100,2012,-0.849
03/04/2023 10:16:10.156,2020,-0.849
03/04/2023 10:16:10.212,1529,-0.849
03/04/2023 10:16:10.268,1194,-0.849
03/04/2023 10:16:10.324,882,-0.849
03/04/2023 10:16:10.380,848,-0.849
03/04/2023 10:16:10.436,839,-0.849
03/04/2023 10:16:10.492,837,-0.849
03/04/2023 10:16:10.548,838,-0.849
03/04/2023 10:16:10.604,844,-0.849
03/04/2023 10:16:10.660,998,-0.849
03/04/2023 10:16:10.716,1661,-0.849
03/04/2023 10:16:10.772,2038,4.587
03/04/2023 10:16:10.828,2079,4.587
03/04/2023 10:16:10.884,2082,4.587
03/04/2023 10:16:10.940,2065,4.587
03/04/2023 10:16:10.996,2045,4.587
03/04/2023 10:16:11.052,2018,-0.118
03/04/2023 10:16:11.108,2005,-0.118
03/04/2023 10:16:11.164,1508,-0.118
03/04/2023 10:16:11.220,1178,-0.118
03/04/2023 10:16:11.276,968,-0.118
03/04/2023 10:16:11.332,834,-0.118
03/04/2023 10:16:11.388,822,-0.118
03/04/2023 10:16:11.444,817,-0.118
03/04/2023 10:16:11.500,818,-0.118
03/04/2023 10:16:11.556,820,-0.118
03/04/2023 10:16:11.612,960,-0.118
03/04/2023 10:16:11.668,1558,-0.118
03/04/2023 10:16:11.724,1877,-0.118
03/04/2023 10:16:11.780,1915,-0.118
03/04/2023 10:16:11.836,1929,-0.118
03/04/2023 10:16:11.892,1940,-0.118
03/04/2023 10:16:11.948,1949,-0.118
03/04/2023 10:16:12.004,1960,-0.118
03/04/2023 10:16:12.060,1960,-0.118
03/04/2023 10:16:12.116,1892,-0.118
03/04/2023 10:16:12.172,1157,-0.118
03/04/2023 10:16:12.228,956,-0.118
03/04/2023 10:16:12.284,834,1.317
03/04/2023 10:16:12.340,825,1.317
03/04/2023 10:16:12.396,824,1.317
03/04/2023 10:16:12.452,823,1.317
03/04/2023 10:16:12.508,825,1.317
03/04/2023 10:16:12.564,989,1.317
03/04/2023 10:16:12.620,1633,1.317
03/04/2023 10:16:12.676,1894,1.317
03/04/2023 10:16:12.732,2035,1.317
03/04/2023 10:16:12.788,2070,1.317
03/04/2023 10:16:12.844,2101,1.317
03/04/2023 10:16:12.900,2097,1.317
03/04/2023 10:16:12.956,2092,1.317
03/04/2023 10:16:13.012,2088,1.317
03/04/2023 10:16:13.068,2009,1.317
03/04/2023 10:16:13.124,1227,1.317
03/04/2023 10:16:13.180,1003,1.317
03/04/2023 10:16:13.236,897,1.317
03/04/2023 10:16:13.292,847,1.317
03/04/2023 10:16:13.348,841,1.317
03/04/2023 10:16:13.404,836,1.317
03/04/2023 10:16:13.460,836,1.317
03/04/2023 10:16:13.516,839,1.317
03/04/2023 10:16:13.572,1642,1.317
03/04/2023 10:16:13.628,1917,1.317
03/04/2023 10:16:13.684,2079,1.317
03/04/2023 10:16:13.740,2101,1.317
03/04/2023 10:16:13.796,2112,1.317
03/04/2023 10:16:13.852,2132,1.317
03/04/2023 10:16:13.908,2137,1.317
03/04/2023 10:16:13.964,2141,1.317
03/04/2023 10:16:14.020,2073,1.317
03/04/2023 10:16:14.076,1619,1.317
03/04/2023 10:16:14.132,1033,1.317
03/04/2023 10:16:14.188,920,1.317
03/04/2023 10:16:14.244,859,1.317
03/04/2023 10:16:14.300,853,1.317
03/04/2023 10:16:14.356,864,1.317
03/04/2023 10:16:14.412,905,1.317
03/04/2023 10:16:14.468,896,1.317
03/04/2023 10:16:14.524,878,1.317
03/04/2023 10:16:14.580,1030,1.317
03/04/2023 10:16:14.636,1705,1.317
03/04/2023 10:16:14.692,2114,1.317
03/04/2023 10:16:14.748,2172,1.317
03/04/2023 10:16:14.804,2200,1.317
03/04/2023 10:16:14.860,2180,1.317
03/04/2023 10:16:14.916,2158,1.317
03/04/2023 10:16:14.972,2104,1.317
03/04/2023 10:16:15.028,2060,1.317
03/04/2023 10:16:15.084,1532,1.317
03/04/2023 10:16:15.140,1197,1.317
03/04/2023 10:16:15.196,977,1.317
03/04/2023 10:16:15.252,833,1.317
03/04/2023 10:16:15.308,821,1.317
03/04/2023 10:16:15.364,817,1.317
03/04/2023 10:16:15.420,817,1.317
03/04/2023 10:16:15.476,818,1.317
03/04/2023 10:16:15.532,967,1.317
03/04/2023 10:16:15.588,1588,1.317
03/04/2023 10:16:15.644,1944,1.317
03/04/2023 10:16:15.700,1991,1.317
03/04/2023 10:16:15.756,2011,1.317
03/04/2023 10:16:15.812,2013,1.317
03/04/2023 10:16:15.868,2008,1.317
03/04/2023 10:16:15.924,1993,1.317
03/04/2023 10:16:15.980,1986,1.317
03/04/2023 10:16:16.036,1919,-3.878
03/04/2023 10:16:16.092,1175,-3.878
03/04/2023 10:16:16.148,969,-3.878
03/04/2023 10:16:16.204,839,-3.878
03/04/2023 10:16:16.260,828,-3.878
03/04/2023 10:16:16.316,826,-3.878
03/04/2023 10:16:16.372,828,-3.878
03/04/2023 10:16:16.428,831,-3.878
03/04/2023 10:16:16.484,989,-3.878
03/04/2023 10:16:16.540,1691,-3.878
03/04/2023 10:16:16.596,2136,-3.878
03/04/2023 10:16:16.652,2214,-3.878
03/04/2023 10:16:16.708,2196,-3.878
03/04/2023 10:16:16.764,2176,0.545
03/04/2023 10:16:16.820,2185,0.545
03/04/2023 10:16:16.876,2198,0.545
03/04/2023 10:16:16.932,2210,0.545
03/04/2023 10:16:16.988,2143,0.545
03/04/2023 10:16:17.044,1314,0.545
03/04/2023 10:16:17.100,1121,0.545
03/04/2023 10:16:17.156,1038,0.545
03/04/2023 10:16:17.212,985,0.545
03/04/2023 10:16:17.268,969,0.545
03/04/2023 10:16:17.324,954,0.545
03/04/2023 10:16:17.380,943,0.545
03/04/2023 10:16:17.436,921,0.545
03/04/2023 10:16:17.492,880,0.545
03/04/2023 10:16:17.548,869,0.545
03/04/2023 10:16:17.604,1668,0.545
03/04/2023 10:16:17.660,1939,0.545
03/04/2023 10:16:17.716,2053,0.545
03/04/2023 10:16:17.772,2122,0.545
03/04/2023 10:16:17.828,2119,0.545
03/04/2023 10:16:17.884,2101,0.545
03/04/2023 10:16:17.940,2091,0.545
03/04/2023 10:16:17.996,2081,0.545
03/04/2023 10:16:18.052,1990,-1.304
03/04/2023 10:16:18.108,1559,-1.304
03/04/2023 10:16:18.164,995,-1.304
03/04/2023 10:16:18.220,890,-1.304
03/04/2023 10:16:18.276,851,-1.304
03/04/2023 10:16:18.332,836,-1.304
03/04/2023 10:16:18.388,835,-1.304
03/04/2023 10:16:18.444,832,-1.304
03/04/2023 10:16:18.500,831,-1.304
03/04/2023 10:16:18.556,980,-1.304
03/04/2023 10:16:18.612,1873,-1.304
03/04/2023 10:16:18.668,1974,-1.304
03/04/2023 10:16:18.724,2028,-1.304
03/04/2023 10:16:18.780,2033,-1.304
03/04/2023 10:16:18.836,2035,-1.304
03/04/2023 10:16:18.892,2035,-1.304
03/04/2023 10:16:18.948,2037,-1.304
03/04/2023 10:16:19.004,1955,-1.304
03/04/2023 10:16:19.060,1526,-1.304
03/04/2023 10:16:19.116,1194,-1.304
03/04/2023 10:16:19.172,875,-1.304
03/04/2023 10:16:19.228,837,-1.304
03/04/2023 10:16:19.284,820,-1.304
03/04/2023 10:16:19.340,820,-1.304
03/04/2023 10:16:19.396,821,-1.304
03/04/2023 10:16:19.452,823,-1.304
03/04/2023 10:16:19.508,974,-1.304
03/04/2023 10:16:19.564,1876,-1.304
03/04/2023 10:16:19.620,1984,-1.304
03/04/2023 10:16:19.676,2019,-1.304
03/04/2023 10:16:19.732,2017,-1.304
03/04/2023 10:16:19.788,2014,-1.304
03/04/2023 10:16:19.844,2019,-1.304
03/04/2023 10:16:19.900,2022,-1.304
03/04/2023 10:16:19.956,2027,-1.304
03/04/2023 10:16:20.012,1533,-1.304
03/04/2023 10:16:20.068,1195,-1.304
03/04/2023 10:16:20.124,881,-1.304
03/04/2023 10:16:20.180,843,-1.304
03/04/2023 10:16:20.236,830,-1.304
03/04/2023 10:16:20.292,824,-1.304
03/04/2023 10:16:20.348,827,-1.304
03/04/2023 10:16:20.404,831,-1.304
03/04/2023 10:16:20.460,983,-1.304
03/04/2023 10:16:20.516,1624,-1.304
03/04/2023 10:16:20.572,1972,-1.304
03/04/2023 10:16:20.628,1998,-1.304
03/04/2023 10:16:20.684,1992,-1.304
03/04/2023 10:16:20.740,1979,-1.304
03/04/2023 10:16:20.796,1965,-1.304
03/04/2023 10:16:20.852,1943,-1.304
03/04/2023 10:16:20.908,1935,-1.304
03/04/2023 10:16:20.964,1455,-1.304
03/04/2023 10:16:21.020,1139,3.141
03/04/2023 10:16:21.076,940,3.141
03/04/2023 10:16:21.132,820,3.141
03/04/2023 10:16:21.188,809,3.141
03/04/2023 10:16:21.244,806,3.141
03/04/2023 10:16:21.300,807,3.141
03/04/2023 10:16:21.356,807,3.141
03/04/2023 10:16:21.412,942,3.141
03/04/2023 10:16:21.468,1503,3.141
03/04/2023 10:16:21.524,1805,3.141
03/04/2023 10:16:21.580,1838,3.141
03/04/2023 10:16:21.636,1851,3.141
03/04/2023 10:16:21.692,1867,3.141
03/04/2023 10:16:21.748,1875,3.141
03/04/2023 10:16:21.804,1886,3.141
03/04/2023 10:16:21.860,1892,3.141
03/04/2023 10:16:21.916,1830,3.141
03/04/2023 10:16:21.972,1123,3.141
03/04/2023 10:16:22.028,939,3.141
03/04/2023 10:16:22.084,830,3.141
03/04/2023 10:16:22.140,820,3.141
03/04/2023 10:16:22.196,816,3.141
03/04/2023 10:16:22.252,815,3.141
03/04/2023 10:16:22.308,816,3.141
03/04/2023 10:16:22.364,959,3.141
03/04/2023 10:16:22.420,1549,3.141
03/04/2023 10:16:22.476,1779,3.141
03/04/2023 10:16:22.532,1897,3.141
03/04/2023 10:16:22.588,1907,3.141
03/04/2023 10:16:22.644,1904,3.141
03/04/2023 10:16:22.700,1898,3.141
03/04/2023 10:16:22.756,1892,3.141
03/04/2023 10:16:22.812,1880,3.141
03/04/2023 10:16:22.868,1807,3.141
03/04/2023 10:16:22.924,1109,3.141
03/04/2023 10:16:22.980,924,3.141
03/04/2023 10:16:23.036,844,3.141
03/04/2023 10:16:23.092,807,3.141
03/04/2023 10:16:23.148,805,3.141
03/04/2023 10:16:23.204,804,3.141
03/04/2023 10:16:23.260,804,3.141
03/04/2023 10:16:23.316,805,3.141
03/04/2023 10:16:23.372,1469,3.141
03/04/2023 10:16:23.428,1674,3.141
03/04/2023 10:16:23.484,1779,3.141
03/04/2023 10:16:23.540,1789,3.141
03/04/2023 10:16:23.596,1792,3.141
03/04/2023 10:16:23.652,1791,3.141
03/04/2023 10:16:23.708,1790,3.141
03/04/2023 10:16:23.764,1789,3.141
03/04/2023 10:16:23.820,1788,3.141
03/04/2023 10:16:23.876,1788,3.141
03/04/2023 10:16:23.932,1786,3.141
03/04/2023 10:16:23.988,1785,3.141
03/04/2023 10:16:24.044,1784,3.141
03/04/2023 10:16:24.100,1784,3.141
03/04/2023 10:16:24.156,1783,3.141
03/04/2023 10:16:24.212,1784,3.141
03/04/2023 10:16:24.268,1784,-3.033
03/04/2023 10:16:24.324,1788,-3.033
03/04/2023 10:16:24.380,1791,-3.033
03/04/2023 10:16:24.436,1794,-3.033
03/04/2023 10:16:24.492,1798,-3.033
03/04/2023 10:16:24.548,1799,-3.033
03/04/2023 10:16:24.604,1802,-3.033
03/04/2023 10:16:24.660,1804,-3.033
03/04/2023 10:16:24.716,1807,-3.033
03/04/2023 10:16:24.772,1366,-3.033
03/04/2023 10:16:24.828,1074,-3.033
03/04/2023 10:16:24.884,837,-3.033
03/04/2023 10:16:24.940,814,-3.033
03/04/2023 10:16:24.996,808,-3.033
03/04/2023 10:16:25.052,808,-3.033
03/04/2023 10:16:25.108,809,-3.033
03/04/2023 10:16:25.164,810,-3.033
03/04/2023 10:16:25.220,944,-3.033
03/04/2023 10:16:25.276,1497,-3.033
03/04/2023 10:16:25.332,1786,-3.033
03/04/2023 10:16:25.388,1813,-3.033
03/04/2023 10:16:25.444,1818,-3.033
03/04/2023 10:16:25.500,1814,-3.033
03/04/2023 10:16:25.556,1810,-3.033
03/04/2023 10:16:25.612,1801,-3.033
03/04/2023 10:16:25.668,1798,-3.033
03/04/2023 10:16:25.724,1790,-3.033
03/04/2023 10:16:25.780,1787,1.586
03/04/2023 10:16:25.836,1784,1.586
03/04/2023 10:16:25.892,1779,1.586
03/04/2023 10:16:25.948,1777,1.586
03/04/2023 10:16:26.004,1773,1.586
03/04/2023 10:16:26.060,1771,1.586
03/04/2023 10:16:26.116,1769,1.586
03/04/2023 10:16:26.172,1766,1.586
03/04/2023 10:16:26.228,1764,1.586
03/04/2023 10:16:26.284,1762,1.586
03/04/2023 10:16:26.340,1762,1.586
03/04/2023 10:16:26.396,1761,1.586
03/04/2023 10:16:26.452,1761,1.586
03/04/2023 10:16:26.508,1760,-0.784
03/04/2023 10:16:26.564,1761,-0.784
03/04/2023 10:16:26.620,1762,-0.784
03/04/2023 10:16:26.676,1763,-0.784
03/04/2023 10:16:26.732,1767,-0.784
03/04/2023 10:16:26.788,1770,-0.784
03/04/2023 10:16:26.844,1776,-0.784
03/04/2023 10:16:26.900,1780,-0.784
03/04/2023 10:16:26.956,1785,-0.784
03/04/2023 10:16:27.012,1794,-0.784
03/04/2023 10:16:27.068,1798,-0.784
03/04/2023 10:16:27.124,1806,-0.784
03/04/2023 10:16:27.180,1744,-0.784
03/04/2023 10:16:27.236,1364,-0.784
03/04/2023 10:16:27.292,905,0.823
03/04/2023 10:16:27.348,836,0.823
03/04/2023 10:16:27.404,806,0.823
03/04/2023 10:16:27.460,805,0.823
03/04/2023 10:16:27.516,806,0.823
03/04/2023 10:16:27.572,809,0.823
03/04/2023 10:16:27.628,810,0.823
03/04/2023 10:16:27.684,1508,0.823
03/04/2023 10:16:27.740,1726,0.823
03/04/2023 10:16:27.796,1809,0.823
03/04/2023 10:16:27.852,1849,0.823
03/04/2023 10:16:27.908,1850,0.823
03/04/2023 10:16:27.964,1840,0.823
03/04/2023 10:16:28.020,1833,0.823
03/04/2023 10:16:28.076,1827,0.823
03/04/2023 10:16:28.132,1753,0.823
03/04/2023 10:16:28.188,1371,0.823
03/04/2023 10:16:28.244,907,0.823
03/04/2023 10:16:28.300,835,-0.8
03/04/2023 10:16:28.356,811,-0.8
03/04/2023 10:16:28.412,801,-0.8
03/04/2023 10:16:28.468,801,-0.8
03/04/2023 10:16:28.524,801,-0.8
03/04/2023 10:16:28.580,801,-0.8
03/04/2023 10:16:28.636,925,-0.8
03/04/2023 10:16:28.692,1631,-0.8
03/04/2023 10:16:28.748,1704,0.762
03/04/2023 10:16:28.804,1741,0.762
03/04/2023 10:16:28.860,1743,0.762
03/04/2023 10:16:28.916,1741,0.762
03/04/2023 10:16:28.972,1739,0.762
03/04/2023 10:16:29.028,1737,0.762
03/04/2023 10:16:29.084,1736,0.762
03/04/2023 10:16:29.140,1735,0.762
03/04/2023 10:16:29.196,1735,0.762
03/04/2023 10:16:29.252,1734,0.762
03/04/2023 10:16:29.308,1734,0.762
03/04/2023 10:16:29.364,1736,0.762
03/04/2023 10:16:29.420,1737,0.762
03/04/2023 10:16:29.476,1737,0.762
03/04/2023 10:16:29.532,1740,0.762
03/04/2023 10:16:29.588,1742,0.762
03/04/2023 10:16:29.644,1747,0.762
03/04/2023 10:16:29.700,1750,0.762
03/04/2023 10:16:29.756,1755,-0.753
03/04/2023 10:16:29.812,1763,-0.753
03/04/2023 10:16:29.868,1765,-0.753
03/04/2023 10:16:29.924,1776,-0.753
03/04/2023 10:16:29.980,1781,-0.753
03/04/2023 10:16:30.036,1786,-0.753
03/04/2023 10:16:30.092,1797,-0.753
03/04/2023 10:16:30.148,1807,-0.753
03/04/2023 10:16:30.204,1372,-0.753
03/04/2023 10:16:30.260,1081,-0.753
03/04/2023 10:16:30.316,924,-0.753
03/04/2023 10:16:30.372,845,-0.753
03/04/2023 10:16:30.428,837,-0.753
03/04/2023 10:16:30.484,828,-0.753
03/04/2023 10:16:30.540,825,-0.753
03/04/2023 10:16:30.596,823,-0.753
03/04/2023 10:16:30.652,956,-0.753
03/04/2023 10:16:30.708,1520,-0.753
03/04/2023 10:16:30.764,1804,-0.753
03/04/2023 10:16:30.820,1825,-0.753
03/04/2023 10:16:30.876,1827,-0.753
03/04/2023 10:16:30.932,1813,-0.753
03/04/2023 10:16:30.988,1804,-0.753
03/04/2023 10:16:31.044,1787,-0.753
03/04/2023 10:16:31.100,1778,-0.753
03/04/2023 10:16:31.156,1771,-0.753
03/04/2023 10:16:31.212,1760,-0.753
03/04/2023 10:16:31.268,1755,1.637
03/04/2023 10:16:31.324,1747,1.637
03/04/2023 10:16:31.380,1744,1.637
03/04/2023 10:16:31.436,1741,1.637
03/04/2023 10:16:31.492,1737,1.637
03/04/2023 10:16:31.548,1735,1.637
03/04/2023 10:16:31.604,1733,1.637
03/04/2023 10:16:31.660,1732,1.637
03/04/2023 10:16:31.716,1731,1.637
03/04/2023 10:16:31.772,1729,1.637
03/04/2023 10:16:31.828,1728,1.637
03/04/2023 10:16:31.884,1727,1.637
03/04/2023 10:16:31.940,1726,1.637
03/04/2023 10:16:31.996,1726,1.637
03/04/2023 10:16:32.052,1725,1.637
03/04/2023 10:16:32.108,1725,1.637
03/04/2023 10:16:32.164,1725,1.637
03/04/2023 10:16:32.220,1726,1.637
03/04/2023 10:16:32.276,1727,-0.881
03/04/2023 10:16:32.332,1729,-0.881
03/04/2023 10:16:32.388,1730,-0.881
03/04/2023 10:16:32.444,1732,-0.881
03/04/2023 10:16:32.500,1733,-0.881
03/04/2023 10:16:32.556,1734,-0.881
03/04/2023 10:16:32.612,1738,-0.881
03/04/2023 10:16:32.668,1739,-0.881
03/04/2023 10:16:32.724,1741,-0.881
03/04/2023 10:16:32.780,1741,-0.881
03/04/2023 10:16:32.836,1741,-0.881
03/04/2023 10:16:32.892,1745,-0.881
03/04/2023 10:16:32.948,1747,-0.881
03/04/2023 10:16:33.004,1749,0.947
03/04/2023 10:16:33.060,1750,0.947
03/04/2023 10:16:33.116,1751,0.947
03/04/2023 10:16:33.172,1750,0.947
03/04/2023 10:16:33.228,1748,0.947
03/04/2023 10:16:33.284,1745,0.947
03/04/2023 10:16:33.340,1742,0.947
03/04/2023 10:16:33.396,1739,0.947
03/04/2023 10:16:33.452,1732,0.947
03/04/2023 10:16:33.508,1729,0.947
03/04/2023 10:16:33.564,1721,0.947
03/04/2023 10:16:33.620,1718,0.947
03/04/2023 10:16:33.676,1716,0.947
03/04/2023 10:16:33.732,1711,0.947
03/04/2023 10:16:33.788,1709,0.947
03/04/2023 10:16:33.844,1710,0.947
03/04/2023 10:16:33.900,1733,0.947
03/04/2023 10:16:33.956,1825,0.947
03/04/2023 10:16:34.012,1441,0.947
03/04/2023 10:16:34.068,1128,0.947
03/04/2023 10:16:34.124,866,0.947
03/04/2023 10:16:34.180,841,0.947
03/04/2023 10:16:34.236,836,0.947
03/04/2023 10:16:34.292,837,0.947
03/04/2023 10:16:34.348,837,0.947
03/04/2023 10:16:34.404,839,0.947
03/04/2023 10:16:34.460,987,0.947
03/04/2023 10:16:34.516,1628,0.947
03/04/2023 10:16:34.572,2011,0.947
03/04/2023 10:16:34.628,2089,0.947
03/04/2023 10:16:34.684,2173,0.947
03/04/2023 10:16:34.740,2196,0.947
03/04/2023 10:16:34.796,2210,0.947
03/04/2023 10:16:34.852,2205,0.947
03/04/2023 10:16:34.908,2198,0.947
03/04/2023 10:16:34.964,1649,0.947
03/04/2023 10:16:35.020,1283,0.947
03/04/2023 10:16:35.076,1036,0.947
03/04/2023 10:16:35.132,862,0.947
03/04/2023 10:16:35.188,843,0.947
03/04/2023 10:16:35.244,831,0.947
03/04/2023 10:16:35.300,829,0.947
03/04/2023 10:16:35.356,827,0.947
03/04/2023 10:16:35.412,976,0.947
03/04/2023 10:16:35.468,1604,0.947
03/04/2023 10:16:35.524,1946,0.947
03/04/2023 10:16:35.580,1974,0.947
03/04/2023 10:16:35.636,1979,0.947
03/04/2023 10:16:35.692,1970,0.947
03/04/2023 10:16:35.748,1964,0.947
03/04/2023 10:16:35.804,1947,0.947
03/04/2023 10:16:35.860,1939,0.947
03/04/2023 10:16:35.916,1865,0.947
03/04/2023 10:16:35.972,1140,0.947
03/04/2023 10:16:36.028,943,0.947
03/04/2023 10:16:36.084,822,0.947
03/04/2023 10:16:36.140,812,0.947
03/04/2023 10:16:36.196,809,0.947
03/04/2023 10:16:36.252,808,0.947
03/04/2023 10:16:36.308,808,0.947
03/04/2023 10:16:36.364,946,0.947
03/04/2023 10:16:36.420,1512,0.947
03/04/2023 10:16:36.476,1732,0.947
03/04/2023 10:16:36.532,1843,0.947
03/04/2023 10:16:36.588,1851,0.947
03/04/2023 10:16:36.644,1846,0.947
03/04/2023 10:16:36.700,1842,0.947
03/04/2023 10:16:36.756,1836,0.947
03/04/2023 10:16:36.812,1824,0.947
03/04/2023 10:16:36.868,1754,0.947
03/04/2023 10:16:36.924,1078,0.947
03/04/2023 10:16:36.980,906,0.947
03/04/2023 10:16:37.036,833,0.947
03/04/2023 10:16:37.092,801,0.947
03/04/2023 10:16:37.148,799,0.947
03/04/2023 10:16:37.204,799,0.947
03/04/2023 10:16:37.260,800,0.947
03/04/2023 10:16:37.316,800,0.947
03/04/2023 10:16:37.372,1440,0.947
03/04/2023 10:16:37.428,1635,0.947
03/04/2023 10:16:37.484,1734,0.947
03/04/2023 10:16:37.540,1743,-4.404
03/04/2023 10:16:37.596,1746,-4.404
03/04/2023 10:16:37.652,1748,-4.404
03/04/2023 10:16:37.708,1748,-4.404
03/04/2023 10:16:37.764,1747,0.32
03/04/2023 10:16:37.820,1746,0.32
03/04/2023 10:16:37.876,1746,0.32
03/04/2023 10:16:37.932,1745,0.32
03/04/2023 10:16:37.988,1745,0.32
03/04/2023 10:16:38.044,1743,0.32
03/04/2023 10:16:38.100,1742,0.32
03/04/2023 10:16:38.156,1742,0.32
