Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
03/04/2023 10:26:39.428,83,18.7,-3276.8,-162,0.09,0.14,3.893,14010.000,0.001680,0.000200,0.78,0.91,0.22,0.34,-0.06,0.20
03/04/2023 10:26:40.428,83,18.4,-3276.8,-165,0.12,0.14,3.893,13037.000,0.001600,0.000520,0.84,0.97,0.19,0.31,-0.10,0.18
03/04/2023 10:26:41.428,83,17.6,-3276.8,-163,0.06,0.34,3.893,11407.000,0.001600,0.000360,0.80,1.27,0.14,0.36,-0.16,0.14
03/04/2023 10:26:42.428,83,17.1,-3276.8,-162,0.04,0.09,3.893,11185.000,0.001460,0.000240,0.81,0.91,0.27,0.36,-0.07,0.03
03/04/2023 10:26:43.428,82,16.7,-3276.8,-162,0.03,0.07,3.893,12936.000,0.001460,0.000160,0.84,0.92,0.22,0.37,-0.03,0.08
03/04/2023 10:26:44.428,82,16.5,-3276.8,163,0.07,0.12,3.893,16528.000,0.001460,0.000140,0.85,0.93,0.21,0.28,-0.13,0.07
03/04/2023 10:26:45.428,81,16.2,-3276.8,163,0.03,0.10,3.893,18272.000,0.001460,0.000120,0.81,0.93,0.22,0.31,-0.13,0.06
03/04/2023 10:26:46.428,78,15.9,-3276.8,163,0.03,0.09,3.893,20942.000,0.001400,0.000080,0.84,0.95,0.22,0.31,-0.06,0.07
03/04/2023 10:26:47.428,72,15.7,-3276.8,165,0.02,0.04,3.893,23571.000,0.001400,0.000080,0.86,0.95,0.21,0.27,-0.04,0.02
03/04/2023 10:26:48.428,69,15.6,-3276.8,166,0.02,0.06,3.893,20216.000,0.001660,0.000060,0.87,0.95,0.19,0.27,-0.02,0.03
03/04/2023 10:26:49.428,70,15.8,-3276.8,165,0.01,0.04,3.893,22137.000,0.001660,0.000040,0.86,0.92,0.22,0.28,-0.03,0.04
03/04/2023 10:26:50.428,73,16.3,-3276.8,166,0.02,0.04,3.893,24213.000,0.001480,0.000060,0.86,0.93,0.21,0.28,-0.03,0.03
03/04/2023 10:26:51.428,71,16.6,-3276.8,166,0.02,0.04,3.893,21208.000,0.001480,0.000040,0.86,0.95,0.19,0.26,-0.03,0.04
03/04/2023 10:26:52.428,72,16.8,-3276.8,164,0.03,0.06,3.893,20388.000,0.001480,0.000040,0.85,0.92,0.22,0.31,-0.04,0.01
03/04/2023 10:26:53.428,70,17.8,-3276.8,163,0.02,0.07,3.893,22589.000,0.001480,0.000080,0.84,0.92,0.26,0.34,-0.04,0.02
03/04/2023 10:26:54.428,65,18.4,-3276.8,163,0.03,0.06,3.892,21332.000,0.001480,0.000080,0.84,0.93,0.22,0.31,-0.04,0.04
03/04/2023 10:26:55.428,62,18.8,-3276.8,-163,0.04,0.08,3.892,18531.000,0.001480,0.000060,0.84,0.92,0.22,0.33,-0.01,0.09
03/04/2023 10:26:56.428,62,18.9,-3276.8,-162,0.03,0.08,3.892,17915.000,0.001580,0.000080,0.84,0.91,0.26,0.37,-0.03,0.08
03/04/2023 10:26:57.428,64,18.9,-3276.8,162,0.06,0.12,3.892,16562.000,0.001580,0.000140,0.83,0.96,0.25,0.36,-0.12,0.01
03/04/2023 10:26:58.428,68,19.0,-3276.8,161,0.05,0.09,3.892,14994.000,0.001600,0.000160,0.80,0.91,0.28,0.39,-0.07,0.08
03/04/2023 10:26:59.428,71,19.1,-3276.8,-160,0.06,0.12,3.892,13214.000,0.001600,0.000460,0.80,0.93,0.26,0.44,0.01,0.12
03/04/2023 10:27:00.428,71,19.1,-3276.8,-161,0.03,0.07,3.892,11671.000,0.001520,0.000340,0.83,0.92,0.26,0.37,-0.02,0.10
03/04/2023 10:27:01.428,72,19.1,-3276.8,162,0.08,0.13,3.892,13349.000,0.001520,0.000260,0.84,0.93,0.24,0.32,-0.13,0.03
03/04/2023 10:27:02.428,74,19.1,-3276.8,163,0.07,0.12,3.892,16172.000,0.001380,0.000280,0.83,0.93,0.20,0.32,-0.13,0.08
03/04/2023 10:27:03.428,75,19.1,-3276.8,164,0.06,0.13,3.892,28771.000,0.001380,0.000460,0.83,0.98,0.20,0.32,-0.14,0.13
03/04/2023 10:27:04.428,77,19.1,-3276.8,164,0.06,0.10,3.892,38155.000,0.001340,0.000480,0.84,0.93,0.21,0.28,-0.14,-0.03
03/04/2023 10:27:05.428,78,19.1,-3276.8,163,0.05,0.12,3.892,45143.000,0.001340,0.000460,0.83,0.96,0.22,0.36,-0.14,0.07
03/04/2023 10:27:06.428,79,17.6,-3276.8,162,0.07,0.18,3.892,44994.000,0.001300,0.000640,0.81,0.96,0.21,0.37,-0.08,0.16
03/04/2023 10:27:07.428,80,16.3,-3276.8,163,0.04,0.18,3.892,37220.000,0.001300,0.000440,0.85,0.95,0.21,0.32,-0.06,0.18
03/04/2023 10:27:08.428,82,15.6,-3276.8,164,0.04,0.10,3.892,33195.000,0.001220,0.000320,0.84,0.97,0.20,0.31,-0.04,0.10
03/04/2023 10:27:09.428,86,15.2,-3276.8,163,0.04,0.09,3.892,33923.000,0.001220,0.000260,0.81,0.95,0.21,0.34,-0.08,0.07
03/04/2023 10:27:10.428,89,14.9,-3276.8,-163,0.04,0.08,3.892,29208.000,0.001180,0.000200,0.83,0.95,0.21,0.33,-0.04,0.08
03/04/2023 10:27:11.428,89,14.5,-3276.8,-165,0.08,0.15,3.892,35585.000,0.001180,0.000220,0.78,0.97,0.20,0.27,-0.09,0.18
03/04/2023 10:27:12.428,89,14.3,-3276.8,165,0.12,0.18,3.892,41418.000,0.001160,0.000260,0.83,0.97,0.19,0.27,-0.20,-0.08
03/04/2023 10:27:13.428,87,14.1,-3276.8,165,0.06,0.15,3.892,45884.000,0.001160,0.000500,0.84,0.96,0.18,0.27,-0.16,0.06
03/04/2023 10:27:14.428,86,14.0,-3276.8,164,0.16,0.25,3.892,46898.000,0.001160,0.000420,0.78,1.04,0.19,0.40,0.02,0.15
03/04/2023 10:27:15.428,86,14.0,-3276.8,164,0.09,0.19,3.892,43512.000,0.001160,0.000360,0.83,1.01,0.19,0.43,-0.12,0.18
03/04/2023 10:27:16.428,85,13.9,-3276.8,-165,0.05,0.12,3.892,33984.000,0.001140,0.000440,0.84,0.98,0.21,0.30,-0.04,0.10
03/04/2023 10:27:17.428,84,13.9,-3276.8,-164,0.02,0.06,3.892,31907.000,0.001140,0.000300,0.85,0.93,0.22,0.32,-0.04,0.04
03/04/2023 10:27:18.428,82,13.7,-3276.8,-164,0.03,0.08,3.892,26183.000,0.001120,0.000340,0.85,0.92,0.21,0.30,-0.04,0.09
03/04/2023 10:27:19.428,80,12.9,-3276.8,-164,0.04,0.07,3.892,20979.000,0.001120,0.000180,0.85,0.92,0.24,0.31,0.02,0.10
03/04/2023 10:27:20.428,78,12.5,-3276.8,-162,0.04,0.09,3.892,17466.000,0.001120,0.000140,0.83,1.01,0.22,0.38,-0.01,0.08
03/04/2023 10:27:21.428,69,12.5,-3276.8,-164,0.06,0.19,3.892,14659.000,0.001120,0.000120,0.85,0.97,0.19,0.30,-0.15,0.14
03/04/2023 10:27:22.428,64,12.5,-3276.8,165,0.10,0.16,3.892,12740.000,0.001100,0.000160,0.83,1.00,0.20,0.28,-0.16,0.12
03/04/2023 10:27:23.428,65,12.4,-3276.8,166,0.09,0.16,3.892,14696.000,0.001100,0.000200,0.81,1.03,0.10,0.26,-0.14,0.13
03/04/2023 10:27:24.428,67,12.4,-3276.8,-166,0.15,0.27,3.892,13705.000,0.001100,0.000400,0.72,1.14,0.16,0.30,-0.12,0.27
03/04/2023 10:27:25.428,70,12.3,-3276.8,-165,0.07,0.14,3.892,10501.000,0.001100,0.000540,0.84,1.02,0.18,0.30,-0.09,0.02
03/04/2023 10:27:26.428,70,12.3,-3276.8,-166,0.07,0.26,3.892,8569.000,0.001100,0.000580,0.81,0.98,0.01,0.28,-0.07,0.32
03/04/2023 10:27:27.428,69,12.3,-3276.8,166,0.17,0.28,3.892,8841.000,0.001100,0.000720,0.74,1.07,0.06,0.30,-0.16,0.33
03/04/2023 10:27:28.428,68,12.6,-3276.8,164,0.10,0.19,3.892,12192.000,0.001100,0.000540,0.78,0.98,0.18,0.38,-0.14,0.18
03/04/2023 10:27:29.428,69,13.0,-3276.8,165,0.06,0.12,3.892,13075.000,0.001100,0.000380,0.84,0.97,0.19,0.30,-0.10,0.09
03/04/2023 10:27:30.428,70,13.8,-3276.8,165,0.06,0.13,3.892,16398.000,0.001120,0.000280,0.83,0.95,0.19,0.28,-0.16,0.00
03/04/2023 10:27:31.428,72,14.6,-3276.8,167,0.13,0.31,3.892,24872.000,0.001120,0.000260,0.79,1.22,0.00,0.25,-0.14,0.16
03/04/2023 10:27:32.428,75,15.0,-3276.8,168,0.14,0.30,3.892,21383.000,0.001100,0.000580,0.73,1.20,0.00,0.27,-0.21,0.20
03/04/2023 10:27:33.428,79,17.1,-3276.8,170,0.18,0.33,3.892,22243.000,0.001100,0.000860,0.73,1.26,0.02,0.31,-0.14,0.21
03/04/2023 10:27:34.428,80,18.7,-3276.8,168,0.16,0.39,3.892,23154.000,0.001120,0.000720,0.74,1.33,0.01,0.40,-0.14,0.22
03/04/2023 10:27:35.428,81,19.7,-3276.8,168,0.15,0.37,3.892,29754.000,0.001120,0.000620,0.68,1.30,-0.01,0.40,-0.13,0.26
03/04/2023 10:27:36.428,80,20.2,-3276.8,168,0.14,0.38,3.892,30700.000,0.001140,0.000720,0.73,1.31,-0.03,0.40,-0.16,0.24
03/04/2023 10:27:37.428,80,20.5,-3276.8,-168,0.18,0.30,3.892,32534.000,0.001140,0.000660,0.74,1.19,0.06,0.32,-0.07,0.30
03/04/2023 10:27:38.428,79,20.7,-3276.8,-168,0.11,0.37,3.892,28716.000,0.001120,0.000620,0.74,1.28,-0.01,0.30,-0.18,0.21
03/04/2023 10:27:39.428,80,18.9,-3276.8,168,0.15,0.24,3.892,27637.000,0.001120,0.000480,0.75,1.13,0.03,0.26,-0.19,0.13
03/04/2023 10:27:40.428,82,17.8,-3276.8,168,0.07,0.18,3.892,30020.000,0.001140,0.000340,0.85,1.00,0.18,0.25,-0.07,0.16
03/04/2023 10:27:41.428,83,17.2,-3276.8,167,0.02,0.07,3.892,31238.000,0.001140,0.000240,0.85,0.96,0.21,0.25,-0.03,0.07
03/04/2023 10:27:42.428,83,16.8,-3276.8,-166,0.03,0.06,3.892,27527.000,0.001120,0.000180,0.87,0.93,0.21,0.27,-0.01,0.07
03/04/2023 10:27:43.428,83,16.6,-3276.8,-166,0.04,0.08,3.892,26484.000,0.001120,0.000240,0.84,0.97,0.19,0.27,0.00,0.10
03/04/2023 10:27:44.428,85,16.5,-3276.8,-166,0.04,0.07,3.892,27192.000,0.001120,0.000520,0.84,0.97,0.20,0.30,0.01,0.12
03/04/2023 10:27:45.428,83,16.1,-3276.8,-164,0.05,0.07,3.892,28626.000,0.001120,0.000340,0.84,0.97,0.20,0.30,0.01,0.12
03/04/2023 10:27:46.428,84,14.9,-3276.8,-164,0.03,0.09,3.892,36460.000,0.001080,0.000320,0.85,0.92,0.26,0.33,-0.02,0.07
03/04/2023 10:27:47.428,83,14.2,-3276.8,166,0.11,0.13,3.892,36300.000,0.001080,0.000360,0.83,0.97,0.16,0.31,-0.07,0.13
03/04/2023 10:27:48.428,83,13.8,-3276.8,166,0.08,0.18,3.892,28653.000,0.001680,0.000340,0.84,0.97,0.12,0.24,-0.19,-0.03
03/04/2023 10:27:49.428,83,13.7,-3276.8,165,0.08,0.13,3.892,27131.000,0.001680,0.000360,0.83,0.96,0.19,0.37,-0.14,0.08
03/04/2023 10:27:50.428,82,13.9,-3276.8,-164,0.16,0.24,3.892,25987.000,0.001580,0.000560,0.69,1.08,0.15,0.38,-0.15,0.14
03/04/2023 10:27:51.428,83,14.0,-3276.8,166,0.10,0.27,3.892,23324.000,0.001580,0.000360,0.74,1.02,0.08,0.37,-0.07,0.22
03/04/2023 10:27:52.428,84,14.0,-3276.8,-166,0.09,0.19,3.892,17938.000,0.001440,0.000260,0.79,1.08,0.12,0.28,-0.10,0.09
03/04/2023 10:27:53.428,84,13.7,-3276.8,166,0.06,0.14,3.892,18703.000,0.001440,0.000200,0.77,1.00,0.19,0.32,-0.14,0.14
03/04/2023 10:27:54.428,84,13.8,-3276.8,-166,0.11,0.16,3.892,17969.000,0.001400,0.000300,0.83,0.97,0.19,0.26,-0.12,0.19
03/04/2023 10:27:55.428,83,13.9,-3276.8,165,0.10,0.16,3.892,15806.000,0.001400,0.000280,0.81,0.98,0.20,0.31,-0.10,0.20
03/04/2023 10:27:56.428,83,14.8,-3276.8,166,0.08,0.15,3.892,14467.000,0.001380,0.000200,0.84,1.02,0.07,0.31,-0.14,0.01
03/04/2023 10:27:57.428,81,15.8,-3276.8,166,0.11,0.24,3.892,12662.000,0.001380,0.000200,0.74,1.09,0.06,0.40,-0.12,0.10
03/04/2023 10:27:58.428,80,16.4,-3276.8,-166,0.52,0.66,3.891,9771.000,0.001340,0.001680,0.74,0.93,-0.22,0.30,-0.15,0.54
03/04/2023 10:27:59.428,79,18.9,-3276.8,-150,0.44,0.81,3.891,8127.000,0.001340,0.001340,0.42,0.72,-0.45,-0.21,0.56,0.96
03/04/2023 10:28:00.428,76,20.4,-3276.8,-164,0.38,0.56,3.891,7601.000,0.001420,0.000980,0.57,1.06,-0.31,0.30,-0.08,0.68
03/04/2023 10:28:01.428,77,21.3,-3276.8,-166,0.17,0.49,3.891,6998.000,0.001420,0.000620,0.83,0.96,0.18,0.30,-0.06,0.21
03/04/2023 10:28:02.428,77,21.8,-3276.8,-171,0.17,0.26,3.891,21050.000,0.001260,0.000480,0.81,1.00,0.06,0.24,-0.08,0.22
03/04/2023 10:28:03.428,76,22.2,-3276.8,-170,0.15,0.24,3.891,32405.000,0.001260,0.000460,0.79,1.12,0.02,0.27,-0.08,0.21
03/04/2023 10:28:04.428,77,22.0,-3276.8,-170,0.13,0.30,3.891,34153.000,0.001260,0.000500,0.71,1.15,-0.01,0.30,-0.14,0.25
03/04/2023 10:28:05.428,79,21.1,-3276.8,-170,0.12,0.20,3.891,41214.000,0.001260,0.000400,0.75,1.07,0.02,0.27,-0.03,0.21
03/04/2023 10:28:06.428,79,20.5,-3276.8,-169,0.11,0.25,3.891,35566.000,0.001280,0.000400,0.75,1.12,0.12,0.31,-0.12,0.13
03/04/2023 10:28:07.428,78,20.2,-3276.8,-170,0.11,0.25,3.891,30001.000,0.001280,0.000280,0.73,1.14,0.02,0.30,-0.13,0.15
03/04/2023 10:28:08.428,78,20.0,-3276.8,-170,0.13,0.22,3.891,22966.000,0.001260,0.000300,0.72,1.14,0.03,0.28,-0.10,0.15
03/04/2023 10:28:09.428,79,19.9,-3276.8,170,0.09,0.19,3.891,20423.000,0.001260,0.000740,0.79,1.10,0.00,0.25,-0.12,0.13
03/04/2023 10:28:10.428,79,19.3,-3276.8,-170,0.13,0.24,3.891,19200.000,0.001220,0.000540,0.72,1.02,0.00,0.21,-0.13,0.22
03/04/2023 10:28:11.428,79,18.4,-3276.8,-168,0.08,0.21,3.891,16080.000,0.001220,0.000440,0.85,0.97,0.01,0.25,0.09,0.24
03/04/2023 10:28:12.428,78,17.8,-3276.8,-166,0.04,0.08,3.891,13458.000,0.001220,0.000300,0.87,0.95,0.20,0.25,0.07,0.16
03/04/2023 10:28:13.428,78,17.5,-3276.8,-166,0.06,0.12,3.891,11888.000,0.001220,0.000240,0.85,0.96,0.18,0.38,0.09,0.22
03/04/2023 10:28:14.428,77,17.3,-3276.8,-168,0.15,0.21,3.891,10369.000,0.001180,0.000180,0.84,0.97,0.16,0.24,-0.14,0.14
03/04/2023 10:28:15.428,77,16.4,-3276.8,-168,0.08,0.16,3.891,14816.000,0.001180,0.000160,0.79,0.98,0.14,0.27,-0.12,0.16
03/04/2023 10:28:16.428,75,15.6,-3276.8,-168,0.13,0.18,3.891,17369.000,0.001160,0.000200,0.83,1.04,0.06,0.30,-0.13,0.14
03/04/2023 10:28:17.428,72,15.2,-3276.8,-166,0.08,0.22,3.891,15347.000,0.001160,0.000160,0.73,1.14,0.08,0.36,-0.07,0.15
03/04/2023 10:28:18.428,71,15.0,-3276.8,166,0.10,0.14,3.891,12864.000,0.001120,0.000200,0.80,1.04,0.16,0.32,-0.12,0.14
03/04/2023 10:28:19.428,70,14.4,-3276.8,-166,0.07,0.21,3.891,11917.000,0.001120,0.000240,0.79,1.07,0.13,0.30,-0.03,0.16
03/04/2023 10:28:20.428,69,13.9,-3276.8,166,0.09,0.15,3.891,11234.000,0.001120,0.000200,0.77,1.04,0.18,0.30,-0.14,0.10
03/04/2023 10:28:21.428,75,13.7,-3276.8,166,0.06,0.12,3.891,9888.000,0.001120,0.000140,0.81,1.00,0.19,0.31,-0.14,0.08
03/04/2023 10:28:22.428,75,14.3,-3276.8,166,0.06,0.14,3.891,7764.000,0.001100,0.000200,0.77,1.06,0.18,0.25,-0.13,0.07
03/04/2023 10:28:23.428,72,15.3,-3276.8,-166,0.12,0.21,3.890,7323.000,0.001100,0.000180,0.80,1.00,0.16,0.28,-0.14,0.18
03/04/2023 10:28:24.428,68,15.9,-3276.8,166,0.09,0.14,3.890,7428.000,0.001660,0.000240,0.79,1.04,0.13,0.31,-0.14,0.12
03/04/2023 10:28:25.428,67,17.2,-3276.8,-167,0.09,0.16,3.890,8795.000,0.001660,0.000160,0.84,0.98,0.13,0.24,-0.14,0.16
03/04/2023 10:28:26.428,65,18.4,-3276.8,168,0.10,0.14,3.890,8709.000,0.001620,0.000340,0.83,0.98,0.19,0.22,-0.15,0.13
03/04/2023 10:28:27.428,64,20.8,-3276.8,168,0.09,0.16,3.890,12665.000,0.001620,0.000280,0.80,1.01,0.16,0.26,-0.14,0.14
03/04/2023 10:28:28.428,64,22.5,-3276.8,168,0.06,0.22,3.890,15864.000,0.001540,0.000200,0.81,1.10,0.14,0.25,-0.13,0.21
03/04/2023 10:28:29.428,65,23.5,-3276.8,168,0.02,0.06,3.890,15819.000,0.001540,0.000140,0.87,0.95,0.19,0.26,-0.09,0.00
03/04/2023 10:28:30.428,66,24.1,-3276.8,167,0.05,0.13,3.890,19956.000,0.001440,0.000100,0.86,0.96,0.19,0.24,-0.07,0.10
03/04/2023 10:28:31.428,69,24.5,-3276.8,166,0.04,0.09,3.890,18055.000,0.001440,0.000100,0.84,0.95,0.19,0.32,-0.03,0.08
03/04/2023 10:28:32.428,69,24.7,-3276.8,165,0.04,0.08,3.890,15145.000,0.001380,0.000080,0.86,0.93,0.20,0.30,-0.08,0.07
03/04/2023 10:28:33.428,69,23.6,-3276.8,166,0.02,0.04,3.890,13056.000,0.001380,0.000060,0.86,0.96,0.19,0.25,-0.07,0.02
03/04/2023 10:28:34.428,70,22.7,-3276.8,166,0.05,0.08,3.890,13066.000,0.001460,0.000100,0.84,0.95,0.19,0.28,-0.06,0.07
03/04/2023 10:28:35.428,73,22.3,-3276.8,165,0.06,0.12,3.890,18433.000,0.001460,0.000100,0.84,0.93,0.22,0.28,-0.12,0.09
03/04/2023 10:28:36.428,76,22.1,-3276.8,166,0.09,0.14,3.890,23908.000,0.001440,0.000100,0.85,1.02,0.16,0.30,-0.10,0.15
03/04/2023 10:28:37.428,73,22.0,-3276.8,166,0.06,0.10,3.890,27528.000,0.001440,0.000100,0.86,0.97,0.16,0.22,-0.13,-0.04
03/04/2023 10:28:38.428,70,21.9,-3276.8,166,0.04,0.09,3.890,24767.000,0.001480,0.000080,0.84,0.97,0.21,0.28,-0.14,-0.06
03/04/2023 10:28:39.428,67,21.4,-3276.8,165,0.03,0.07,3.890,23579.000,0.001480,0.000100,0.84,0.95,0.21,0.30,-0.13,-0.01
03/04/2023 10:28:40.428,66,19.9,-3276.8,163,0.06,0.12,3.890,19200.000,0.001520,0.000100,0.81,0.90,0.26,0.36,-0.12,0.02
03/04/2023 10:28:41.428,67,18.9,-3276.8,162,0.06,0.10,3.890,15982.000,0.001520,0.000100,0.81,0.92,0.27,0.39,-0.07,0.01
03/04/2023 10:28:42.428,70,18.5,-3276.8,162,0.02,0.06,3.890,16214.000,0.001620,0.000100,0.85,0.92,0.24,0.36,-0.09,-0.01
03/04/2023 10:28:43.428,72,18.2,-3276.8,162,0.04,0.10,3.890,13231.000,0.001620,0.000140,0.80,0.93,0.21,0.37,-0.14,-0.01
03/04/2023 10:28:44.428,75,18.0,-3276.8,163,0.09,0.21,3.890,12309.000,0.001580,0.000200,0.85,1.00,0.01,0.26,-0.20,0.00
03/04/2023 10:28:45.428,75,17.6,-3276.8,165,0.18,0.39,3.890,12217.000,0.001580,0.000300,0.71,1.31,0.12,0.38,-0.10,0.19
03/04/2023 10:28:46.428,75,17.4,-3276.8,166,0.11,0.24,3.890,10152.000,0.001680,0.000240,0.77,1.13,0.03,0.32,-0.16,0.14
03/04/2023 10:28:47.428,75,19.2,-3276.8,166,0.10,0.21,3.890,10417.000,0.001680,0.000220,0.71,1.12,0.07,0.33,-0.10,0.15
03/04/2023 10:28:48.428,75,20.3,-3276.8,-169,0.20,0.27,3.890,8352.000,0.001900,0.000440,0.81,1.16,0.03,0.27,-0.10,0.32
03/04/2023 10:28:49.428,73,20.9,-3276.8,-170,0.18,0.28,3.890,6825.000,0.001900,0.000500,0.83,1.02,0.01,0.22,-0.14,0.34
03/04/2023 10:28:50.428,72,20.6,-3276.8,-170,0.13,0.22,3.890,6377.000,0.001740,0.000380,0.83,1.18,0.12,0.25,-0.15,0.15
03/04/2023 10:28:51.428,72,20.3,-3276.8,169,0.11,0.19,3.890,5401.000,0.001740,0.000540,0.81,1.08,0.12,0.30,-0.19,0.10
03/04/2023 10:28:52.428,71,20.1,-3276.8,-167,0.11,0.25,3.890,8171.000,0.001580,0.000580,0.83,1.12,0.09,0.32,-0.08,0.22
03/04/2023 10:28:53.428,71,20.0,-3276.8,168,0.14,0.38,3.890,10963.000,0.001580,0.001180,0.66,1.26,0.01,0.30,-0.25,0.10
03/04/2023 10:28:54.428,71,20.4,-3276.8,168,0.05,0.12,3.890,10340.000,0.001580,0.000660,0.80,0.98,0.18,0.30,-0.14,-0.01
03/04/2023 10:28:55.428,71,20.6,-3276.8,166,0.03,0.08,3.890,17904.000,0.001580,0.000440,0.85,0.92,0.19,0.28,-0.14,-0.06
03/04/2023 10:28:56.428,72,20.9,-3276.8,166,0.02,0.06,3.890,16329.000,0.001540,0.000280,0.86,0.93,0.20,0.25,-0.14,-0.07
03/04/2023 10:28:57.428,72,21.1,-3276.8,166,0.02,0.04,3.890,28685.000,0.001540,0.000300,0.87,0.95,0.18,0.22,-0.13,-0.06
03/04/2023 10:28:58.428,72,21.2,-3276.8,166,0.03,0.07,3.890,31658.000,0.001440,0.000220,0.84,0.95,0.21,0.27,-0.13,-0.06
03/04/2023 10:28:59.428,72,21.2,-3276.8,165,0.02,0.04,3.890,26616.000,0.001440,0.000280,0.85,0.93,0.20,0.28,-0.13,-0.06
03/04/2023 10:29:00.428,72,21.2,-3276.8,165,0.03,0.04,3.890,20969.000,0.001560,0.000280,0.86,0.92,0.19,0.25,-0.14,-0.07
03/04/2023 10:29:01.428,72,21.2,-3276.8,165,0.01,0.03,3.890,19442.000,0.001560,0.000180,0.86,0.93,0.19,0.25,-0.14,-0.08
03/04/2023 10:29:02.428,72,21.2,-3276.8,165,0.01,0.03,3.890,16218.000,0.001540,0.000120,0.86,0.92,0.19,0.22,-0.13,-0.07
03/04/2023 10:29:03.428,72,21.2,-3276.8,166,0.02,0.06,3.890,21568.000,0.001540,0.000100,0.86,0.96,0.18,0.22,-0.13,-0.06
03/04/2023 10:29:04.428,71,21.2,-3276.8,165,0.02,0.04,3.890,32790.000,0.001500,0.000120,0.85,0.92,0.20,0.26,-0.13,-0.06
03/04/2023 10:29:05.428,70,21.2,-3276.8,166,0.02,0.04,3.890,37053.000,0.001500,0.000080,0.86,0.93,0.21,0.27,-0.13,-0.04
03/04/2023 10:29:06.428,64,20.6,-3276.8,166,0.02,0.06,3.890,34347.000,0.001460,0.000060,0.85,0.97,0.19,0.24,-0.10,-0.06
03/04/2023 10:29:07.428,63,18.4,-3276.8,165,0.02,0.07,3.890,28046.000,0.001460,0.000060,0.84,0.92,0.21,0.31,-0.10,-0.03
03/04/2023 10:29:08.428,62,17.1,-3276.8,165,0.02,0.04,3.890,22683.000,0.001820,0.000080,0.85,0.93,0.19,0.28,-0.10,-0.02
03/04/2023 10:29:09.428,59,16.3,-3276.8,166,0.02,0.06,3.890,20166.000,0.001820,0.000060,0.85,0.96,0.19,0.25,-0.12,-0.04
03/04/2023 10:29:10.428,61,15.9,-3276.8,164,0.03,0.07,3.890,18438.000,0.001800,0.000040,0.85,0.92,0.21,0.31,-0.12,-0.04
03/04/2023 10:29:11.428,65,15.4,-3276.8,164,0.02,0.04,3.890,21621.000,0.001800,0.000040,0.86,0.92,0.21,0.28,-0.13,-0.06
03/04/2023 10:29:12.428,60,14.9,-3276.8,165,0.02,0.04,3.890,26302.000,0.001800,0.000060,0.87,0.95,0.20,0.27,-0.12,-0.04
03/04/2023 10:29:13.428,56,14.6,-3276.8,165,0.01,0.03,3.890,28141.000,0.001800,0.000080,0.86,0.92,0.21,0.27,-0.12,-0.04
03/04/2023 10:29:14.428,55,14.4,-3276.8,165,0.01,0.04,3.890,30573.000,0.001760,0.000040,0.87,0.93,0.19,0.25,-0.12,-0.06
03/04/2023 10:29:15.428,57,14.3,-3276.8,166,0.02,0.03,3.890,29993.000,0.001760,0.000060,0.87,0.95,0.18,0.25,-0.12,-0.06
03/04/2023 10:29:16.428,58,14.3,-3276.8,165,0.03,0.08,3.890,25434.000,0.001720,0.000040,0.85,0.91,0.22,0.32,-0.12,-0.04
03/04/2023 10:29:17.428,59,14.0,-3276.8,165,0.02,0.03,3.890,25571.000,0.001720,0.000060,0.87,0.93,0.19,0.28,-0.13,-0.06
03/04/2023 10:29:18.428,60,13.5,-3276.8,165,0.01,0.04,3.890,24979.000,0.001740,0.000060,0.87,0.95,0.20,0.26,-0.13,-0.06
03/04/2023 10:29:19.428,60,13.2,-3276.8,164,0.01,0.04,3.890,20188.000,0.001740,0.000040,0.86,0.92,0.21,0.28,-0.14,-0.06
03/04/2023 10:29:20.428,59,12.9,-3276.8,165,0.01,0.03,3.890,20726.000,0.001720,0.000040,0.86,0.93,0.20,0.27,-0.12,-0.06
03/04/2023 10:29:21.428,60,12.7,-3276.8,166,0.02,0.06,3.890,19731.000,0.001720,0.000040,0.86,0.95,0.20,0.26,-0.10,-0.04
03/04/2023 10:29:22.428,60,12.6,-3276.8,165,0.02,0.06,3.890,15248.000,0.001640,0.000060,0.85,0.93,0.21,0.30,-0.12,-0.06
03/04/2023 10:29:23.428,63,12.5,-3276.8,164,0.02,0.04,3.890,14369.000,0.001640,0.000040,0.87,0.92,0.21,0.28,-0.12,-0.04
03/04/2023 10:29:24.428,62,12.4,-3276.8,165,0.01,0.06,3.890,12558.000,0.001640,0.000020,0.86,0.96,0.20,0.24,-0.12,-0.04
03/04/2023 10:29:25.428,62,12.4,-3276.8,165,0.02,0.06,3.890,10080.000,0.001640,0.000040,0.84,0.93,0.20,0.30,-0.13,-0.07
03/04/2023 10:29:26.428,62,12.9,-3276.8,164,0.03,0.06,3.890,11359.000,0.001660,0.000060,0.84,0.93,0.20,0.30,-0.13,-0.07
03/04/2023 10:29:27.428,64,13.8,-3276.8,163,0.02,0.06,3.889,13849.000,0.001660,0.000060,0.84,0.93,0.22,0.30,-0.14,-0.06
03/04/2023 10:29:28.428,69,14.3,-3276.8,164,0.02,0.04,3.889,14365.000,0.001740,0.000060,0.85,0.92,0.21,0.31,-0.14,-0.06
